weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Fri;1.0;1.0;2016.0;17:00;30.54;I;cheia;0.0605;0.0409;1.85;1.25;3.1
Fri;1.0;1.0;2016.0;17:15;30.57;I;cheia;0.0605;0.0409;1.85;1.25;3.1
Fri;1.0;1.0;2016.0;17:30;30.45;I;cheia;0.0605;0.0409;1.84;1.25;3.09
Fri;1.0;1.0;2016.0;17:45;30.6;I;cheia;0.0605;0.0409;1.85;1.25;3.1
Fri;1.0;1.0;2016.0;18:00;30.81;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Fri;1.0;1.0;2016.0;18:15;30.79;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Fri;1.0;1.0;2016.0;18:30;30.75;I;ponta;0.0638;0.0473;1.96;1.45;3.42
Fri;1.0;1.0;2016.0;18:45;30.909999999999997;I;ponta;0.0638;0.0473;1.97;1.46;3.43
Fri;1.0;1.0;2016.0;19:00;30.71;I;ponta;0.0638;0.0473;1.96;1.45;3.41
Fri;1.0;1.0;2016.0;19:15;14.61;I;ponta;0.0638;0.0473;0.93;0.69;1.62
Fri;1.0;1.0;2016.0;19:30;0.72;I;ponta;0.0638;0.0473;0.05;0.03;0.08
Fri;1.0;1.0;2016.0;19:45;0.6;I;ponta;0.0638;0.0473;0.04;0.03;0.07
Fri;1.0;1.0;2016.0;20:00;107.07;I;ponta;0.0638;0.0473;6.83;5.06;11.9
Fri;1.0;1.0;2016.0;20:15;30.62;I;ponta;0.0638;0.0473;1.95;1.45;3.4
Fri;1.0;1.0;2016.0;20:30;30.700000000000003;I;ponta;0.0638;0.0473;1.96;1.45;3.41
Fri;1.0;1.0;2016.0;20:45;30.71;I;ponta;0.0638;0.0473;1.96;1.45;3.41
Fri;1.0;1.0;2016.0;21:00;30.740000000000002;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Fri;1.0;1.0;2016.0;21:15;30.73;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Fri;1.0;1.0;2016.0;21:30;30.79;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Fri;1.0;1.0;2016.0;21:45;30.15;I;cheia;0.0605;0.0409;1.82;1.23;3.06
Fri;1.0;1.0;2016.0;22:00;30.119999999999997;I;cheia;0.0605;0.0409;1.82;1.23;3.05
Fri;1.0;1.0;2016.0;22:15;30.26;I;cheia;0.0605;0.0409;1.83;1.24;3.07
Fri;1.0;1.0;2016.0;22:30;30.28;I;cheia;0.0605;0.0409;1.83;1.24;3.07
Fri;1.0;1.0;2016.0;22:45;30.2;I;cheia;0.0605;0.0409;1.83;1.24;3.06
Fri;1.0;1.0;2016.0;23:00;30.23;I;cheia;0.0605;0.0409;1.83;1.24;3.07
Fri;1.0;1.0;2016.0;23:15;30.07;I;cheia;0.0605;0.0409;1.82;1.23;3.05
Fri;1.0;1.0;2016.0;23:30;30.07;I;cheia;0.0605;0.0409;1.82;1.23;3.05
Fri;1.0;1.0;2016.0;23:45;30.13;I;cheia;0.0605;0.0409;1.82;1.23;3.06
Sat;2.0;1.0;2016.0;00:00;30.05;I;vazio;0.045;0.0225;1.35;0.68;2.03
