weekday;day;month;year;time;CONSUMO_TOTAL BVTP1;AVAC BVTP1;IT BVTP1
Mon;16;4;2018;04:15;38.26;13.3;22.46
Mon;16;4;2018;04:30;37.74;12.5;22.47
Mon;16;4;2018;04:45;36.980000000000004;11.9;22.4
Mon;16;4;2018;05:00;37.230000000000004;12.4;22.48
Mon;16;4;2018;05:15;38.92;13.7;22.45
Mon;16;4;2018;05:30;36.53;11.8;22.45
Mon;16;4;2018;05:45;36.95;11.9;22.42
Mon;16;4;2018;06:00;38.28;13.1;22.4
Mon;16;4;2018;06:15;37.03;12.1;22.41
Mon;16;4;2018;06:30;37.06;12.0;22.42
Mon;16;4;2018;06:45;38.19;13.3;22.39
Mon;16;4;2018;07:00;36.99;12.1;22.41
Mon;16;4;2018;07:15;37.230000000000004;12.0;22.4
Mon;16;4;2018;07:30;38.67;13.1;22.42
Mon;16;4;2018;07:45;38.78;12.3;22.47
Mon;16;4;2018;08:00;38.92;12.2;22.52
Mon;16;4;2018;08:15;39.85;12.5;22.54
Mon;16;4;2018;08:30;40.660000000000004;13.3;22.57
Mon;16;4;2018;08:45;38.550000000000004;11.8;22.62
Mon;16;4;2018;09:00;40.86;13.1;22.75
Mon;16;4;2018;09:15;42.67;14.0;22.83
Mon;16;4;2018;09:30;40.870000000000005;12.5;22.84
Mon;16;4;2018;09:45;40.99;12.2;22.94
Mon;16;4;2018;10:00;42.61;14.1;22.97
Mon;16;4;2018;10:15;40.99;12.5;22.95
Mon;16;4;2018;10:30;41.33;12.5;23.01
Mon;16;4;2018;10:45;41.57;13.3;22.99
Mon;16;4;2018;11:00;42.38;13.7;23.06
Mon;16;4;2018;11:15;41.68;13.1;23.02
Mon;16;4;2018;11:30;41.29;12.6;23.07
Mon;16;4;2018;11:45;43.74;14.9;23.05
Mon;16;4;2018;12:00;40.7;11.9;23.16
Mon;16;4;2018;12:15;41.61;12.6;23.05
Mon;16;4;2018;12:30;42.97;14.4;23.0
Mon;16;4;2018;12:45;41.67;13.2;23.0
Mon;16;4;2018;13:00;41.99;13.0;22.97
Mon;16;4;2018;13:15;41.28;12.9;22.95
Mon;16;4;2018;13:30;43.49;14.5;22.93
Mon;16;4;2018;13:45;41.05;12.5;23.01
Mon;16;4;2018;14:00;41.58;13.2;22.96
Mon;16;4;2018;14:15;43.25;14.5;23.07
Mon;16;4;2018;14:30;40.81;12.6;23.03
Mon;16;4;2018;14:45;42.58;13.4;23.02
Mon;16;4;2018;15:00;41.0;12.9;23.0
Mon;16;4;2018;15:15;43.7;14.7;23.03
Mon;16;4;2018;15:30;41.050000000000004;12.6;23.07
Mon;16;4;2018;15:45;42.11;12.7;23.03
Mon;16;4;2018;16:00;43.370000000000005;15.0;23.07
Mon;16;4;2018;16:15;41.28;12.6;23.02
Mon;16;4;2018;16:30;41.53;12.9;23.13
Mon;16;4;2018;16:45;42.82;14.0;23.08
Mon;16;4;2018;17:00;42.370000000000005;13.4;23.06
Mon;16;4;2018;17:15;41.57;12.7;23.02
Mon;16;4;2018;17:30;42.21;13.3;23.02
Mon;16;4;2018;17:45;42.480000000000004;13.8;22.98
Mon;16;4;2018;18:00;39.75;12.1;23.02
Mon;16;4;2018;18:15;40.910000000000004;12.6;22.9
Mon;16;4;2018;18:30;41.56;14.6;22.87
Mon;16;4;2018;18:45;39.34;12.0;22.84
Mon;16;4;2018;19:00;40.120000000000005;13.0;22.84
Mon;16;4;2018;19:15;40.52;14.2;22.82
Mon;16;4;2018;19:30;38.0;11.9;22.78
Mon;16;4;2018;19:45;37.02;11.4;22.79
Mon;16;4;2018;20:00;40.19;14.4;22.78
Mon;16;4;2018;20:15;36.76;10.8;22.78
Mon;16;4;2018;20:30;37.92;12.8;22.74
Mon;16;4;2018;20:45;37.8;12.3;22.77
Mon;16;4;2018;21:00;37.14;11.9;22.76
Mon;16;4;2018;21:15;37.480000000000004;12.2;22.76
Mon;16;4;2018;21:30;37.18;11.6;22.77
Mon;16;4;2018;21:45;39.26;14.0;22.71
Mon;16;4;2018;22:00;36.01;10.4;22.73
Mon;16;4;2018;22:15;38.81;13.5;22.69
Mon;16;4;2018;22:30;37.19;12.2;22.7
Mon;16;4;2018;22:45;37.67;11.9;22.69
Mon;16;4;2018;23:00;37.0;11.8;22.73
Mon;16;4;2018;23:15;38.44;13.4;22.71
Mon;16;4;2018;23:30;37.07;11.4;22.66
Mon;16;4;2018;23:45;36.45;11.4;22.62
Tue;17;4;2018;00:00;42.82;15.9;24.21
Tue;17;4;2018;00:15;33.09;9.3;21.15
Tue;17;4;2018;00:30;38.09;13.1;22.58
Tue;17;4;2018;00:45;37.54;11.9;22.59
Tue;17;4;2018;01:00;37.35;12.2;22.59
Tue;17;4;2018;01:15;36.49;11.5;22.57
Tue;17;4;2018;01:30;36.96;11.4;22.57
Tue;17;4;2018;01:45;38.83;14.1;22.53
Tue;17;4;2018;02:00;35.31;9.9;22.53
Tue;17;4;2018;02:15;37.88;12.9;22.5
Tue;17;4;2018;02:30;37.51;12.4;22.52
Tue;17;4;2018;02:45;37.26;11.9;22.5
Tue;17;4;2018;03:00;35.949999999999996;11.0;22.53
Tue;17;4;2018;03:15;38.49;13.4;22.5
Tue;17;4;2018;03:30;36.81;11.6;22.46
Tue;17;4;2018;03:45;36.15;11.3;22.48
Tue;17;4;2018;04:00;38.47;13.2;22.48
Tue;17;4;2018;04:15;36.13;11.1;22.47
Tue;17;4;2018;04:30;37.49;12.5;22.46
Tue;17;4;2018;04:45;36.730000000000004;11.5;22.45
Tue;17;4;2018;05:00;38.23;13.2;22.52
Tue;17;4;2018;05:15;35.76;10.8;22.53
Tue;17;4;2018;05:30;37.33;11.8;22.52
Tue;17;4;2018;05:45;37.96;13.2;22.47
Tue;17;4;2018;06:00;35.410000000000004;10.3;22.48
Tue;17;4;2018;06:15;37.88;12.6;22.45
Tue;17;4;2018;06:30;37.2;12.3;22.46
Tue;17;4;2018;06:45;37.81;11.6;22.46
Tue;17;4;2018;07:00;37.61;11.2;22.47
Tue;17;4;2018;07:15;39.54;13.2;22.51
Tue;17;4;2018;07:30;37.82;11.4;22.5
Tue;17;4;2018;07:45;37.45;10.6;22.54
Tue;17;4;2018;08:00;40.4;14.0;22.56
Tue;17;4;2018;08:15;36.93;10.1;22.56
Tue;17;4;2018;08:30;39.44;12.4;22.62
Tue;17;4;2018;08:45;39.39;12.3;22.62
Tue;17;4;2018;09:00;39.92;11.7;22.79
Tue;17;4;2018;09:15;40.2;11.8;22.89
Tue;17;4;2018;09:30;40.67;12.0;22.91
Tue;17;4;2018;09:45;42.47;13.9;22.92
Tue;17;4;2018;10:00;40.04;10.8;22.99
Tue;17;4;2018;10:15;44.24;14.7;23.02
Tue;17;4;2018;10:30;40.2;11.3;23.04
Tue;17;4;2018;10:45;43.86;13.6;23.05
Tue;17;4;2018;11:00;42.68;13.1;23.03
Tue;17;4;2018;11:15;41.14;11.9;23.02
Tue;17;4;2018;11:30;45.56;16.0;23.0
Tue;17;4;2018;11:45;39.76;10.8;23.06
Tue;17;4;2018;12:00;45.32;14.4;23.11
Tue;17;4;2018;12:15;42.57;13.4;23.02
Tue;17;4;2018;12:30;41.01;11.7;23.01
Tue;17;4;2018;12:45;41.980000000000004;12.6;22.98
Tue;17;4;2018;13:00;41.17;12.5;22.94
Tue;17;4;2018;13:15;42.78;14.4;22.93
Tue;17;4;2018;13:30;40.14;11.3;22.95
Tue;17;4;2018;13:45;42.6;13.6;22.95
Tue;17;4;2018;14:00;42.78;13.6;22.98
Tue;17;4;2018;14:15;40.99;11.8;23.02
Tue;17;4;2018;14:30;41.96;12.6;23.04
Tue;17;4;2018;14:45;42.120000000000005;13.0;23.07
Tue;17;4;2018;15:00;42.75;13.6;23.08
Tue;17;4;2018;15:15;40.67;11.3;23.07
Tue;17;4;2018;15:30;43.42;14.3;23.12
Tue;17;4;2018;15:45;40.410000000000004;11.9;23.08
Tue;17;4;2018;16:00;42.07;12.4;23.11
Tue;17;4;2018;16:15;42.43;13.3;23.09
Tue;17;4;2018;16:30;41.56;12.5;23.07
Tue;17;4;2018;16:45;41.92;12.6;23.09
Tue;17;4;2018;17:00;42.58;13.2;23.08
Tue;17;4;2018;17:15;44.59;15.1;23.05
Tue;17;4;2018;17:30;41.19;12.6;23.03
Tue;17;4;2018;17:45;42.34;13.1;23.02
Tue;17;4;2018;18:00;42.14;13.8;23.0
Tue;17;4;2018;18:15;39.65;12.4;22.91
Tue;17;4;2018;18:30;40.72;13.0;22.91
Tue;17;4;2018;18:45;41.39;13.5;22.87
Tue;17;4;2018;19:00;40.2;13.4;22.86
Tue;17;4;2018;19:15;39.5;12.3;22.83
Tue;17;4;2018;19:30;40.06;13.1;22.79
Tue;17;4;2018;19:45;40.32;14.2;22.77
Tue;17;4;2018;20:00;37.96;11.9;22.76
Tue;17;4;2018;20:15;38.39;11.9;22.74
Tue;17;4;2018;20:30;40.300000000000004;14.6;22.73
Tue;17;4;2018;20:45;38.27;12.1;22.74
Tue;17;4;2018;21:00;38.86;12.7;22.73
Tue;17;4;2018;21:15;39.34;13.2;22.73
Tue;17;4;2018;21:30;38.13;11.7;22.72
Tue;17;4;2018;21:45;38.410000000000004;12.6;22.72
Tue;17;4;2018;22:00;39.27;13.7;22.69
Tue;17;4;2018;22:15;37.51;12.0;22.67
Tue;17;4;2018;22:30;38.31;12.7;22.67
Tue;17;4;2018;22:45;37.61;12.6;22.66
Tue;17;4;2018;23:00;37.75;12.0;22.7
Tue;17;4;2018;23:15;38.54;13.1;22.66
Tue;17;4;2018;23:30;37.91;12.5;22.63
Tue;17;4;2018;23:45;38.050000000000004;12.6;22.6
Wed;18;4;2018;00:00;41.73;14.4;24.25
Wed;18;4;2018;00:15;34.01;10.5;21.06
Wed;18;4;2018;00:30;38.35;12.5;22.63
Wed;18;4;2018;00:45;39.0;13.6;22.57
Wed;18;4;2018;01:00;37.13;11.4;22.59
Wed;18;4;2018;01:15;38.96;13.0;22.56
Wed;18;4;2018;01:30;38.18;13.2;22.56
Wed;18;4;2018;01:45;36.89;11.7;22.54
Wed;18;4;2018;02:00;38.17;12.7;22.52
Wed;18;4;2018;02:15;38.23;13.2;22.51
Wed;18;4;2018;02:30;36.9;12.0;22.5
Wed;18;4;2018;02:45;38.65;13.3;22.48
Wed;18;4;2018;03:00;36.74;11.7;22.53
Wed;18;4;2018;03:15;37.620000000000005;12.6;22.49
Wed;18;4;2018;03:30;39.02;14.0;22.49
Wed;18;4;2018;03:45;36.81;11.8;22.46
Wed;18;4;2018;04:00;37.32;12.3;22.47
Wed;18;4;2018;04:15;38.69;13.5;22.46
Wed;18;4;2018;04:30;36.29;11.5;22.47
Wed;18;4;2018;04:45;37.68;12.3;22.46
Wed;18;4;2018;05:00;39.01;13.8;22.5
Wed;18;4;2018;05:15;36.35;11.7;22.52
Wed;18;4;2018;05:30;37.49;12.0;22.5
Wed;18;4;2018;05:45;38.77;13.8;22.46
Wed;18;4;2018;06:00;36.11;11.4;22.47
Wed;18;4;2018;06:15;38.04;12.8;22.47
Wed;18;4;2018;06:30;38.68;13.7;22.49
Wed;18;4;2018;06:45;36.17;10.9;22.46
Wed;18;4;2018;07:00;39.08;12.5;22.48
Wed;18;4;2018;07:15;39.61;13.4;22.48
Wed;18;4;2018;07:30;38.36;11.8;22.51
Wed;18;4;2018;07:45;39.06;12.4;22.51
Wed;18;4;2018;08:00;40.13;14.0;22.56
Wed;18;4;2018;08:15;38.39;11.6;22.56
Wed;18;4;2018;08:30;40.39;12.7;22.61
Wed;18;4;2018;08:45;41.370000000000005;13.9;22.65
Wed;18;4;2018;09:00;40.35;11.4;22.77
Wed;18;4;2018;09:15;41.06;12.8;22.86
Wed;18;4;2018;09:30;43.22;14.2;22.9
Wed;18;4;2018;09:45;41.08;12.0;22.88
Wed;18;4;2018;10:00;41.8;13.0;22.95
Wed;18;4;2018;10:15;43.67;14.6;22.94
Wed;18;4;2018;10:30;41.870000000000005;12.0;23.0
Wed;18;4;2018;10:45;42.620000000000005;13.0;22.99
Wed;18;4;2018;11:00;43.82;14.8;23.01
Wed;18;4;2018;11:15;42.31;12.3;22.97
Wed;18;4;2018;11:30;43.19;13.5;23.01
Wed;18;4;2018;11:45;44.74;15.0;22.99
Wed;18;4;2018;12:00;42.14;12.4;23.02
Wed;18;4;2018;12:15;43.08;13.4;23.0
Wed;18;4;2018;12:30;44.63;14.7;22.96
Wed;18;4;2018;12:45;42.8;13.3;22.92
Wed;18;4;2018;13:00;43.24;13.9;22.89
Wed;18;4;2018;13:15;43.81;14.4;22.91
Wed;18;4;2018;13:30;42.67;13.7;22.89
Wed;18;4;2018;13:45;42.85;13.6;22.89
Wed;18;4;2018;14:00;44.0;14.7;22.95
Wed;18;4;2018;14:15;43.09;13.8;23.02
Wed;18;4;2018;14:30;43.51;13.2;23.09
Wed;18;4;2018;14:45;43.18;13.8;23.07
Wed;18;4;2018;15:00;44.78;14.9;23.1
Wed;18;4;2018;15:15;42.01;12.4;23.02
Wed;18;4;2018;15:30;43.15;13.8;23.07
Wed;18;4;2018;15:45;45.29;15.2;23.04
Wed;18;4;2018;16:00;41.45;12.6;23.03
Wed;18;4;2018;16:15;42.980000000000004;13.6;23.03
Wed;18;4;2018;16:30;44.46;14.8;23.03
Wed;18;4;2018;16:45;41.63;12.7;23.01
Wed;18;4;2018;17:00;42.72;12.7;23.06
Wed;18;4;2018;17:15;43.88;15.0;23.03
Wed;18;4;2018;17:30;41.86;12.3;23.07
Wed;18;4;2018;17:45;41.97;12.6;23.04
Wed;18;4;2018;18:00;43.370000000000005;15.3;23.03
Wed;18;4;2018;18:15;40.44;12.2;22.97
Wed;18;4;2018;18:30;40.54;12.7;22.98
Wed;18;4;2018;18:45;42.92;15.3;22.85
Wed;18;4;2018;19:00;40.08;12.5;22.84
Wed;18;4;2018;19:15;40.18;12.9;22.81
Wed;18;4;2018;19:30;42.32;15.0;22.8
Wed;18;4;2018;19:45;38.42;11.6;22.76
Wed;18;4;2018;20:00;39.480000000000004;13.3;22.75
Wed;18;4;2018;20:15;40.94;13.9;22.72
Wed;18;4;2018;20:30;37.870000000000005;12.0;22.73
Wed;18;4;2018;20:45;38.42;12.6;22.72
Wed;18;4;2018;21:00;41.74;15.0;22.73
Wed;18;4;2018;21:15;38.2;12.1;22.72
Wed;18;4;2018;21:30;39.160000000000004;12.9;22.73
Wed;18;4;2018;21:45;39.550000000000004;13.6;22.69
Wed;18;4;2018;22:00;37.57;12.2;22.67
Wed;18;4;2018;22:15;39.38;13.9;22.65
Wed;18;4;2018;22:30;38.44;12.9;22.66
Wed;18;4;2018;22:45;37.64;12.3;22.63
Wed;18;4;2018;23:00;39.25;13.7;22.69
Wed;18;4;2018;23:15;37.65;12.3;22.65
Wed;18;4;2018;23:30;37.17;11.8;22.65
Wed;18;4;2018;23:45;39.88;14.2;22.61
Thu;19;4;2018;00:00;40.69;13.5;24.27
Thu;19;4;2018;00:15;35.27;11.5;21.03
Thu;19;4;2018;00:30;39.28;13.5;22.59
Thu;19;4;2018;00:45;38.04;12.9;22.59
Thu;19;4;2018;01:00;38.26;12.7;22.62
Thu;19;4;2018;01:15;39.27;13.7;22.57
Thu;19;4;2018;01:30;37.65;12.5;22.59
Thu;19;4;2018;01:45;38.32;12.7;22.57
Thu;19;4;2018;02:00;39.21;13.9;22.58
Thu;19;4;2018;02:15;37.74;12.5;22.55
Thu;19;4;2018;02:30;38.01;12.6;22.53
Thu;19;4;2018;02:45;38.78;13.7;22.52
Thu;19;4;2018;03:00;37.56;12.2;22.53
Thu;19;4;2018;03:15;37.28;12.1;22.51
Thu;19;4;2018;03:30;39.15;14.1;22.54
Thu;19;4;2018;03:45;37.620000000000005;12.2;22.48
Thu;19;4;2018;04:00;37.17;12.1;22.51
Thu;19;4;2018;04:15;39.410000000000004;14.3;22.49
Thu;19;4;2018;04:30;37.13;11.8;22.49
Thu;19;4;2018;04:45;37.75;12.9;22.47
Thu;19;4;2018;05:00;39.33;13.7;22.57
Thu;19;4;2018;05:15;36.78;11.9;22.51
Thu;19;4;2018;05:30;38.59;13.4;22.52
Thu;19;4;2018;05:45;37.45;12.6;22.51
Thu;19;4;2018;06:00;36.95;11.9;22.5
Thu;19;4;2018;06:15;39.13;14.0;22.47
Thu;19;4;2018;06:30;36.79;12.1;22.5
Thu;19;4;2018;06:45;38.160000000000004;11.9;22.49
Thu;19;4;2018;07:00;40.480000000000004;13.9;22.49
Thu;19;4;2018;07:15;38.24;11.7;22.47
Thu;19;4;2018;07:30;38.56;12.2;22.53
Thu;19;4;2018;07:45;40.69;14.2;22.53
Thu;19;4;2018;08:00;38.25;11.9;22.59
Thu;19;4;2018;08:15;39.0;12.5;22.58
Thu;19;4;2018;08:30;42.26;14.5;22.63
Thu;19;4;2018;08:45;39.529999999999994;11.8;22.63
Thu;19;4;2018;09:00;40.32;12.2;22.76
Thu;19;4;2018;09:15;43.17;14.2;22.85
Thu;19;4;2018;09:30;40.38;11.8;22.87
Thu;19;4;2018;09:45;41.809999999999995;12.5;22.9
Thu;19;4;2018;10:00;43.54;14.4;22.95
Thu;19;4;2018;10:15;41.300000000000004;12.2;22.98
Thu;19;4;2018;10:30;41.980000000000004;12.7;23.03
Thu;19;4;2018;10:45;43.82;14.7;22.99
Thu;19;4;2018;11:00;41.61;12.3;23.03
Thu;19;4;2018;11:15;41.86;12.7;23.02
Thu;19;4;2018;11:30;44.05;14.8;23.0
Thu;19;4;2018;11:45;41.440000000000005;12.2;23.0
Thu;19;4;2018;12:00;41.99;12.7;23.08
Thu;19;4;2018;12:15;43.76;13.8;23.05
Thu;19;4;2018;12:30;42.18;12.8;23.02
Thu;19;4;2018;12:45;42.05;12.7;22.96
Thu;19;4;2018;13:00;42.330000000000005;13.0;22.97
Thu;19;4;2018;13:15;42.05;13.9;22.93
Thu;19;4;2018;13:30;41.25;12.2;22.95
Thu;19;4;2018;13:45;42.38;13.1;22.94
Thu;19;4;2018;14:00;41.69;13.3;22.99
Thu;19;4;2018;14:15;41.25;12.7;23.02
Thu;19;4;2018;14:30;41.73;12.6;23.03
Thu;19;4;2018;14:45;42.059999999999995;13.2;23.05
Thu;19;4;2018;15:00;41.52;12.3;23.08
Thu;19;4;2018;15:15;43.19;14.0;23.05
Thu;19;4;2018;15:30;42.46;13.1;23.06
Thu;19;4;2018;15:45;41.660000000000004;11.9;23.04
Thu;19;4;2018;16:00;42.1;12.9;23.06
Thu;19;4;2018;16:15;43.39;14.0;23.06
Thu;19;4;2018;16:30;41.06;11.9;23.09
Thu;19;4;2018;16:45;42.339999999999996;12.4;23.08
Thu;19;4;2018;17:00;43.07;14.0;23.06
Thu;19;4;2018;17:15;41.06;11.9;23.03
Thu;19;4;2018;17:30;41.28;12.3;23.1
Thu;19;4;2018;17:45;45.02;15.1;23.03
Thu;19;4;2018;18:00;39.900000000000006;11.9;22.99
Thu;19;4;2018;18:15;40.57;13.2;22.91
Thu;19;4;2018;18:30;41.72;14.5;22.91
Thu;19;4;2018;18:45;39.559999999999995;12.0;22.87
Thu;19;4;2018;19:00;40.339999999999996;13.5;22.87
Thu;19;4;2018;19:15;41.08;14.6;22.82
Thu;19;4;2018;19:30;38.4;11.9;22.83
Thu;19;4;2018;19:45;40.330000000000005;13.5;22.81
Thu;19;4;2018;20:00;41.11;14.5;22.77
Thu;19;4;2018;20:15;38.87;12.2;22.76
Thu;19;4;2018;20:30;40.730000000000004;13.7;22.76
Thu;19;4;2018;20:45;40.44;14.1;22.79
Thu;19;4;2018;21:00;37.76;12.4;22.77
Thu;19;4;2018;21:15;39.14;13.5;22.76
Thu;19;4;2018;21:30;40.14;14.9;22.75
Thu;19;4;2018;21:45;37.24;11.9;22.74
Thu;19;4;2018;22:00;39.08;13.4;22.75
Thu;19;4;2018;22:15;38.99;13.5;22.7
Thu;19;4;2018;22:30;38.02;12.4;22.7
Thu;19;4;2018;22:45;39.379999999999995;14.1;22.7
Thu;19;4;2018;23:00;38.93;13.1;22.74
Thu;19;4;2018;23:15;37.79;12.3;22.69
Thu;19;4;2018;23:30;40.019999999999996;14.6;22.68
Thu;19;4;2018;23:45;38.39;13.1;22.63
Fri;20;4;2018;00:00;40.91;13.3;24.31
Fri;20;4;2018;00:15;38.18;13.7;21.1
Fri;20;4;2018;00:30;38.589999999999996;12.4;22.64
Fri;20;4;2018;00:45;38.76;13.0;22.63
Fri;20;4;2018;01:00;40.330000000000005;14.1;22.66
Fri;20;4;2018;01:15;38.8;12.7;22.62
Fri;20;4;2018;01:30;38.9;12.8;22.61
Fri;20;4;2018;01:45;40.660000000000004;14.8;22.55
Fri;20;4;2018;02:00;38.48;12.3;22.6
Fri;20;4;2018;02:15;38.53;12.8;22.55
Fri;20;4;2018;02:30;41.11;14.9;22.55
Fri;20;4;2018;02:45;37.71;12.0;22.52
Fri;20;4;2018;03:00;39.01;13.0;22.56
Fri;20;4;2018;03:15;40.809999999999995;14.8;22.56
Fri;20;4;2018;03:30;38.13999999999999;12.2;22.54
Fri;20;4;2018;03:45;38.6;12.9;22.51
Fri;20;4;2018;04:00;40.330000000000005;14.2;22.53
Fri;20;4;2018;04:15;39.51;13.6;22.49
Fri;20;4;2018;04:30;38.010000000000005;12.2;22.5
Fri;20;4;2018;04:45;39.81;13.7;22.48
Fri;20;4;2018;05:00;39.81;14.0;22.55
Fri;20;4;2018;05:15;37.87;12.0;22.55
Fri;20;4;2018;05:30;39.830000000000005;13.9;22.52
Fri;20;4;2018;05:45;40.89;14.8;22.5
Fri;20;4;2018;06:00;38.08;12.3;22.52
Fri;20;4;2018;06:15;38.47;12.2;22.52
Fri;20;4;2018;06:30;40.6;15.0;22.49
Fri;20;4;2018;06:45;39.86;13.3;22.51
Fri;20;4;2018;07:00;38.9;12.3;22.53
Fri;20;4;2018;07:15;42.199999999999996;14.9;22.55
Fri;20;4;2018;07:30;39.800000000000004;12.7;22.54
Fri;20;4;2018;07:45;40.9;13.6;22.54
Fri;20;4;2018;08:00;42.26;15.1;22.6
Fri;20;4;2018;08:15;39.85;12.6;22.6
Fri;20;4;2018;08:30;41.760000000000005;13.4;22.64
Fri;20;4;2018;08:45;43.28;14.8;22.67
Fri;20;4;2018;09:00;42.22;13.0;22.74
Fri;20;4;2018;09:15;42.66;13.5;22.82
Fri;20;4;2018;09:30;45.61;15.7;22.86
Fri;20;4;2018;09:45;42.54;12.9;22.86
Fri;20;4;2018;10:00;43.58;13.8;22.95
Fri;20;4;2018;10:15;45.65;15.9;22.95
Fri;20;4;2018;10:30;43.47;13.5;22.97
Fri;20;4;2018;10:45;43.63;13.9;22.99
Fri;20;4;2018;11:00;46.17;16.3;23.01
Fri;20;4;2018;11:15;44.7;14.8;23.03
Fri;20;4;2018;11:30;43.58;13.7;23.01
Fri;20;4;2018;11:45;44.58;14.9;23.02
Fri;20;4;2018;12:00;45.45;15.6;23.02
Fri;20;4;2018;12:15;43.9;14.0;23.02
Fri;20;4;2018;12:30;46.449999999999996;15.6;23.01
Fri;20;4;2018;12:45;44.64;15.1;22.94
Fri;20;4;2018;13:00;43.21;13.5;22.95
Fri;20;4;2018;13:15;45.6;16.0;22.88
Fri;20;4;2018;13:30;44.76;15.3;22.91
Fri;20;4;2018;13:45;45.03;15.1;22.93
Fri;20;4;2018;14:00;43.910000000000004;14.7;22.98
Fri;20;4;2018;14:15;43.7;13.8;22.98
Fri;20;4;2018;14:30;42.68;13.1;23.02
Fri;20;4;2018;14:45;44.91;15.2;23.04
Fri;20;4;2018;15:00;43.11;13.6;23.07
Fri;20;4;2018;15:15;43.23;13.5;23.05
Fri;20;4;2018;15:30;44.660000000000004;14.5;23.11
Fri;20;4;2018;15:45;43.63;14.3;23.08
Fri;20;4;2018;16:00;42.32;12.7;23.07
Fri;20;4;2018;16:15;43.57;13.9;23.08
Fri;20;4;2018;16:30;44.589999999999996;15.0;23.1
Fri;20;4;2018;16:45;42.41;12.8;23.07
Fri;20;4;2018;17:00;43.32;13.9;23.06
Fri;20;4;2018;17:15;44.120000000000005;14.9;23.04
Fri;20;4;2018;17:30;41.440000000000005;12.2;23.05
Fri;20;4;2018;17:45;42.76;13.2;23.03
Fri;20;4;2018;18:00;41.07;13.0;23.04
Fri;20;4;2018;18:15;40.78;12.7;22.93
Fri;20;4;2018;18:30;40.14;11.8;22.94
Fri;20;4;2018;18:45;42.84;15.3;22.92
Fri;20;4;2018;19:00;38.440000000000005;10.7;22.91
Fri;20;4;2018;19:15;41.620000000000005;14.5;22.87
Fri;20;4;2018;19:30;40.92;13.1;22.84
Fri;20;4;2018;19:45;38.47;11.9;22.82
Fri;20;4;2018;20:00;40.629999999999995;13.5;22.8
Fri;20;4;2018;20:15;39.74;13.0;22.78
Fri;20;4;2018;20:30;39.580000000000005;12.9;22.78
Fri;20;4;2018;20:45;38.89;12.0;22.79
Fri;20;4;2018;21:00;42.0;15.8;22.8
Fri;20;4;2018;21:15;36.3;10.1;22.78
Fri;20;4;2018;21:30;39.28;13.5;22.78
Fri;20;4;2018;21:45;40.24;14.3;22.76
Fri;20;4;2018;22:00;37.81;12.2;22.75
Fri;20;4;2018;22:15;38.43;12.7;22.71
Fri;20;4;2018;22:30;39.21;13.7;22.72
Fri;20;4;2018;22:45;39.07;13.2;22.71
Fri;20;4;2018;23:00;37.71;11.7;22.74
Fri;20;4;2018;23:15;41.46;15.7;22.71
Fri;20;4;2018;23:30;35.96;10.1;22.71
Fri;20;4;2018;23:45;39.06;13.1;22.67
Sat;21;4;2018;00:00;43.42;14.8;24.28
Sat;21;4;2018;00:15;35.78;11.1;21.14
Sat;21;4;2018;00:30;39.72;13.0;22.61
Sat;21;4;2018;00:45;40.7;14.1;22.63
Sat;21;4;2018;01:00;54.4;18.05;31.0
Sat;21;4;2018;01:15;54.4;18.05;31.0
Sat;21;4;2018;01:30;10.68;3.5;5.88
Sat;21;4;2018;01:45;36.25;10.4;22.6
Sat;21;4;2018;02:00;39.669999999999995;13.8;22.62
Sat;21;4;2018;02:15;38.78;13.0;22.58
Sat;21;4;2018;02:30;37.97;12.0;22.56
Sat;21;4;2018;02:45;38.650000000000006;12.4;22.56
Sat;21;4;2018;03:00;39.65;13.9;22.57
Sat;21;4;2018;03:15;37.56;11.5;22.53
Sat;21;4;2018;03:30;39.57;13.8;22.56
Sat;21;4;2018;03:45;39.32;13.2;22.49
Sat;21;4;2018;04:00;37.25;11.2;22.56
Sat;21;4;2018;04:15;41.06;15.0;22.52
Sat;21;4;2018;04:30;36.97;10.8;22.53
Sat;21;4;2018;04:45;39.72;13.7;22.52
Sat;21;4;2018;05:00;39.1;13.0;22.56
Sat;21;4;2018;05:15;38.45;12.8;22.55
Sat;21;4;2018;05:30;37.830000000000005;11.5;22.53
Sat;21;4;2018;05:45;41.01;15.3;22.53
Sat;21;4;2018;06:00;36.75;10.7;22.49
Sat;21;4;2018;06:15;38.660000000000004;12.7;22.51
Sat;21;4;2018;06:30;39.74;14.0;22.48
Sat;21;4;2018;06:45;37.65;12.4;22.51
Sat;21;4;2018;07:00;37.21;11.9;22.5
Sat;21;4;2018;07:15;39.120000000000005;13.5;22.52
Sat;21;4;2018;07:30;37.96;12.8;22.49
Sat;21;4;2018;07:45;36.68;11.1;22.51
Sat;21;4;2018;08:00;40.21;14.7;22.54
Sat;21;4;2018;08:15;36.699999999999996;11.0;22.54
Sat;21;4;2018;08:30;38.64;13.5;22.54
Sat;21;4;2018;08:45;38.86;13.3;22.57
Sat;21;4;2018;09:00;38.32;13.0;22.6
Sat;21;4;2018;09:15;36.39;10.6;22.59
Sat;21;4;2018;09:30;39.99;14.6;22.61
Sat;21;4;2018;09:45;37.09;11.6;22.63
Sat;21;4;2018;10:00;39.230000000000004;13.5;22.66
