weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Fri;1.0;1.0;2016.0;22:00;22.85;I;vazio;0.0479;0.0298;1.09;0.68;1.78
Fri;1.0;1.0;2016.0;22:15;23.35;I;vazio;0.0479;0.0298;1.12;0.7;1.81
Fri;1.0;1.0;2016.0;22:30;22.74;I;vazio;0.0479;0.0298;1.09;0.68;1.77
Fri;1.0;1.0;2016.0;22:45;21.76;I;vazio;0.0479;0.0298;1.04;0.65;1.69
Fri;1.0;1.0;2016.0;23:00;24.04;I;vazio;0.0479;0.0298;1.15;0.72;1.87
Fri;1.0;1.0;2016.0;23:15;22.53;I;vazio;0.0479;0.0298;1.08;0.67;1.75
Fri;1.0;1.0;2016.0;23:30;22.07;I;vazio;0.0479;0.0298;1.06;0.66;1.71
Fri;1.0;1.0;2016.0;23:45;21.98;I;vazio;0.0479;0.0298;1.05;0.66;1.71
Sat;2.0;1.0;2016.0;00:00;21.72;I;vazio;0.0479;0.0298;1.04;0.65;1.69
Sat;2.0;1.0;2016.0;00:15;22.49;I;vazio;0.0479;0.0298;1.08;0.67;1.75
Sat;2.0;1.0;2016.0;00:30;22.4;I;vazio;0.0479;0.0298;1.07;0.67;1.74
Sat;2.0;1.0;2016.0;00:45;20.9;I;vazio;0.0479;0.0298;1.0;0.62;1.62
Sat;2.0;1.0;2016.0;01:00;23.94;I;vazio;0.0479;0.0298;1.15;0.71;1.86
Sat;2.0;1.0;2016.0;01:15;22.26;I;vazio;0.0479;0.0298;1.07;0.66;1.73
Sat;2.0;1.0;2016.0;01:30;20.82;I;vazio;0.0479;0.0298;1.0;0.62;1.62
Sat;2.0;1.0;2016.0;01:45;21.49;I;vazio;0.0479;0.0298;1.03;0.64;1.67
Sat;2.0;1.0;2016.0;02:00;23.94;I;super-vazio;0.0464;0.0273;1.11;0.65;1.76
Sat;2.0;1.0;2016.0;02:15;22.78;I;super-vazio;0.0464;0.0273;1.06;0.62;1.68
Sat;2.0;1.0;2016.0;02:30;22.58;I;super-vazio;0.0464;0.0273;1.05;0.62;1.66
Sat;2.0;1.0;2016.0;02:45;22.02;I;super-vazio;0.0464;0.0273;1.02;0.6;1.62
Sat;2.0;1.0;2016.0;03:00;20.57;I;super-vazio;0.0464;0.0273;0.95;0.56;1.52
Sat;2.0;1.0;2016.0;03:15;23.41;I;super-vazio;0.0464;0.0273;1.09;0.64;1.73
Sat;2.0;1.0;2016.0;03:30;22.31;I;super-vazio;0.0464;0.0273;1.04;0.61;1.64
Sat;2.0;1.0;2016.0;03:45;21.6;I;super-vazio;0.0464;0.0273;1.0;0.59;1.59
Sat;2.0;1.0;2016.0;04:00;23.72;I;super-vazio;0.0464;0.0273;1.1;0.65;1.75
Sat;2.0;1.0;2016.0;04:15;23.82;I;super-vazio;0.0464;0.0273;1.11;0.65;1.76
Sat;2.0;1.0;2016.0;04:30;21.78;I;super-vazio;0.0464;0.0273;1.01;0.59;1.61
Sat;2.0;1.0;2016.0;04:45;22.32;I;super-vazio;0.0464;0.0273;1.04;0.61;1.64
Sat;2.0;1.0;2016.0;05:00;22.02;I;super-vazio;0.0464;0.0273;1.02;0.6;1.62
Sat;2.0;1.0;2016.0;05:15;21.07;I;super-vazio;0.0464;0.0273;0.98;0.58;1.55
Sat;2.0;1.0;2016.0;05:30;22.71;I;super-vazio;0.0464;0.0273;1.05;0.62;1.67
Sat;2.0;1.0;2016.0;05:45;23.33;I;super-vazio;0.0464;0.0273;1.08;0.64;1.72
Sat;2.0;1.0;2016.0;06:00;22.29;I;vazio;0.0479;0.0298;1.07;0.66;1.73
Sat;2.0;1.0;2016.0;06:15;24.16;I;vazio;0.0479;0.0298;1.16;0.72;1.88
Sat;2.0;1.0;2016.0;06:30;22.23;I;vazio;0.0479;0.0298;1.06;0.66;1.73
Sat;2.0;1.0;2016.0;06:45;20.8;I;vazio;0.0479;0.0298;1.0;0.62;1.62
Sat;2.0;1.0;2016.0;07:00;23.36;I;vazio;0.0479;0.0298;1.12;0.7;1.82
Sat;2.0;1.0;2016.0;07:15;20.84;I;vazio;0.0479;0.0298;1.0;0.62;1.62
Sat;2.0;1.0;2016.0;07:30;22.51;I;vazio;0.0479;0.0298;1.08;0.67;1.75
Sat;2.0;1.0;2016.0;07:45;22.13;I;vazio;0.0479;0.0298;1.06;0.66;1.72
Sat;2.0;1.0;2016.0;08:00;23.61;I;cheia;0.0663;0.0573;1.57;1.35;2.92
Sat;2.0;1.0;2016.0;08:15;23.46;I;cheia;0.0663;0.0573;1.56;1.34;2.9
Sat;2.0;1.0;2016.0;08:30;22.19;I;cheia;0.0663;0.0573;1.47;1.27;2.74
Sat;2.0;1.0;2016.0;08:45;20.87;I;cheia;0.0663;0.0573;1.38;1.2;2.58
Sat;2.0;1.0;2016.0;09:00;23.58;I;ponta;0.0696;0.0663;1.64;1.56;3.2
Sat;2.0;1.0;2016.0;09:15;22.34;I;ponta;0.0696;0.0663;1.55;1.48;3.04
Sat;2.0;1.0;2016.0;09:30;20.75;I;ponta;0.0696;0.0663;1.44;1.38;2.82
Sat;2.0;1.0;2016.0;09:45;21.32;I;ponta;0.0696;0.0663;1.48;1.41;2.9
Sat;2.0;1.0;2016.0;10:00;23.94;I;ponta;0.0696;0.0663;1.67;1.59;3.25
Sat;2.0;1.0;2016.0;10:15;22.89;I;ponta;0.0696;0.0663;1.59;1.52;3.11
Sat;2.0;1.0;2016.0;10:30;23.07;I;cheia;0.0663;0.0573;1.53;1.32;2.85
Sat;2.0;1.0;2016.0;10:45;23.92;I;cheia;0.0663;0.0573;1.59;1.37;2.96
Sat;2.0;1.0;2016.0;11:00;22.74;I;cheia;0.0663;0.0573;1.51;1.3;2.81
Sat;2.0;1.0;2016.0;11:15;21.58;I;cheia;0.0663;0.0573;1.43;1.24;2.67
Sat;2.0;1.0;2016.0;11:30;22.58;I;cheia;0.0663;0.0573;1.5;1.29;2.79
Sat;2.0;1.0;2016.0;11:45;24.56;I;cheia;0.0663;0.0573;1.63;1.41;3.04
Sat;2.0;1.0;2016.0;12:00;22.85;I;cheia;0.0663;0.0573;1.51;1.31;2.82
Sat;2.0;1.0;2016.0;12:15;24.67;I;cheia;0.0663;0.0573;1.64;1.41;3.05
Sat;2.0;1.0;2016.0;12:30;20.76;I;cheia;0.0663;0.0573;1.38;1.19;2.57
Sat;2.0;1.0;2016.0;12:45;23.42;I;cheia;0.0663;0.0573;1.55;1.34;2.89
Sat;2.0;1.0;2016.0;13:00;24.02;I;cheia;0.0663;0.0573;1.59;1.38;2.97
Sat;2.0;1.0;2016.0;13:15;22.69;I;cheia;0.0663;0.0573;1.5;1.3;2.8
Sat;2.0;1.0;2016.0;13:30;22.49;I;cheia;0.0663;0.0573;1.49;1.29;2.78
Sat;2.0;1.0;2016.0;13:45;23.03;I;cheia;0.0663;0.0573;1.53;1.32;2.85
Sat;2.0;1.0;2016.0;14:00;23.21;I;cheia;0.0663;0.0573;1.54;1.33;2.87
Sat;2.0;1.0;2016.0;14:15;23.62;I;cheia;0.0663;0.0573;1.57;1.35;2.92
Sat;2.0;1.0;2016.0;14:30;22.69;I;cheia;0.0663;0.0573;1.5;1.3;2.8
Sat;2.0;1.0;2016.0;14:45;22.76;I;cheia;0.0663;0.0573;1.51;1.3;2.81
Sat;2.0;1.0;2016.0;15:00;24.61;I;cheia;0.0663;0.0573;1.63;1.41;3.04
Sat;2.0;1.0;2016.0;15:15;23.26;I;cheia;0.0663;0.0573;1.54;1.33;2.87
Sat;2.0;1.0;2016.0;15:30;24.27;I;cheia;0.0663;0.0573;1.61;1.39;3.0
Sat;2.0;1.0;2016.0;15:45;23.91;I;cheia;0.0663;0.0573;1.59;1.37;2.96
Sat;2.0;1.0;2016.0;16:00;22.62;I;cheia;0.0663;0.0573;1.5;1.3;2.8
Sat;2.0;1.0;2016.0;16:15;21.91;I;cheia;0.0663;0.0573;1.45;1.26;2.71
Sat;2.0;1.0;2016.0;16:30;23.08;I;cheia;0.0663;0.0573;1.53;1.32;2.85
Sat;2.0;1.0;2016.0;16:45;23.41;I;cheia;0.0663;0.0573;1.55;1.34;2.89
Sat;2.0;1.0;2016.0;17:00;22.13;I;cheia;0.0663;0.0573;1.47;1.27;2.74
Sat;2.0;1.0;2016.0;17:15;23.04;I;cheia;0.0663;0.0573;1.53;1.32;2.85
